sample_id	data_type	size_bytes	data_attributes	browser_attributes
HG04115	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG04115_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04115_ONT.bed.gz", "name": "hap2 HMM Flagger (ONT)", "metadata": {"genome": "HG04115_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04115	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG04115_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04115/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG04115_2"}, "options": {"color": "#06b6d4"}}
HG04115	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG04115_2", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04115/methylation.PacBio.hap2.methylc.gz", "name": "hap2 PacBio methylation", "metadata": {"genome": "HG04115_2"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG04157	chromatin_conformation	3800000000	{"description": "Omni-C"}	{"coordinate": "chm13", "type": "hic", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/chm13.hic", "name": "HG04157 Omni-c", "options": {"displayMode": "heatmap", "normalization": "KR", "binSize": "10000"}}
HG04157	assembly	1800000000	{"description": "hg38 vs HG04157 hap1"}	{"coordinate": "hg38", "querygenome": "HG04157_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/hap1_vs_hg38.gz", "name": "hg38 vs HG04157 hap1"}
HG04157	assembly	1800000000	{"description": "chm13 vs HG04157 hap1"}	{"coordinate": "chm13", "querygenome": "HG04157_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/hap1_vs_chm13.gz", "name": "chm13 vs HG04157 hap1"}
HG04157	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG04157_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG04157_1"}}
HG04157	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG04157_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG04157.bed.gz", "name": "hap1 CpG islands", "metadata": {"genome": "HG04157_1"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG04157	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG04157_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04157_PacBio.bed.gz", "name": "hap1 HMM Flagger (PacBio)", "metadata": {"genome": "HG04157_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04157	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG04157_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04157_ONT.bed.gz", "name": "hap1 HMM Flagger (ONT)", "metadata": {"genome": "HG04157_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04157	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG04157_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/methylation.ONT.hap1.modbed.gz", "name": "hap1 ONT methylation", "metadata": {"genome": "HG04157_1"}, "options": {"color": "#06b6d4"}}
HG04157	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG04157_1", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/methylation.PacBio.hap1.methylc.gz", "name": "hap1 PacBio methylation", "metadata": {"genome": "HG04157_1"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG04157	chromatin_accessibility	720000000	{"description": "ONT FiberSeq"}	{"coordinate": "HG04157_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/fiberseq.ONT.hap1.modbed.gz", "name": "hap1 ONT FiberSeq", "metadata": {"genome": "HG04157_1"}, "options": {"color": "#f59e0b"}}
HG04157	assembly	1800000000	{"description": "hg38 vs HG04157 hap2"}	{"coordinate": "hg38", "querygenome": "HG04157_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/hap2_vs_hg38.gz", "name": "hg38 vs HG04157 hap2"}
HG04157	assembly	1800000000	{"description": "chm13 vs HG04157 hap2"}	{"coordinate": "chm13", "querygenome": "HG04157_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/hap2_vs_chm13.gz", "name": "chm13 vs HG04157 hap2"}
HG04157	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG04157_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG04157_2"}}
HG04157	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG04157_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG04157.bed.gz", "name": "hap2 CpG islands", "metadata": {"genome": "HG04157_2"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG04157	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG04157_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04157_PacBio.bed.gz", "name": "hap2 HMM Flagger (PacBio)", "metadata": {"genome": "HG04157_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04157	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG04157_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04157_ONT.bed.gz", "name": "hap2 HMM Flagger (ONT)", "metadata": {"genome": "HG04157_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04157	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG04157_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG04157_2"}, "options": {"color": "#06b6d4"}}
HG04157	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG04157_2", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/methylation.PacBio.hap2.methylc.gz", "name": "hap2 PacBio methylation", "metadata": {"genome": "HG04157_2"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG04157	chromatin_accessibility	720000000	{"description": "ONT FiberSeq"}	{"coordinate": "HG04157_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04157/fiberseq.ONT.hap2.modbed.gz", "name": "hap2 ONT FiberSeq", "metadata": {"genome": "HG04157_2"}, "options": {"color": "#f59e0b"}}
HG04160	chromatin_conformation	3800000000	{"description": "Omni-C"}	{"coordinate": "chm13", "type": "hic", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/chm13.hic", "name": "HG04160 Omni-c", "options": {"displayMode": "heatmap", "normalization": "KR", "binSize": "10000"}}
HG04160	assembly	1800000000	{"description": "hg38 vs HG04160 hap1"}	{"coordinate": "hg38", "querygenome": "HG04160_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/hap1_vs_hg38.gz", "name": "hg38 vs HG04160 hap1"}
HG04160	assembly	1800000000	{"description": "chm13 vs HG04160 hap1"}	{"coordinate": "chm13", "querygenome": "HG04160_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/hap1_vs_chm13.gz", "name": "chm13 vs HG04160 hap1"}
HG04160	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG04160_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG04160_1"}}
HG04160	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG04160_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG04160.bed.gz", "name": "hap1 CpG islands", "metadata": {"genome": "HG04160_1"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG04160	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG04160_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04160_PacBio.bed.gz", "name": "hap1 HMM Flagger (PacBio)", "metadata": {"genome": "HG04160_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04160	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG04160_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04160_ONT.bed.gz", "name": "hap1 HMM Flagger (ONT)", "metadata": {"genome": "HG04160_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04160	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG04160_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/methylation.ONT.hap1.modbed.gz", "name": "hap1 ONT methylation", "metadata": {"genome": "HG04160_1"}, "options": {"color": "#06b6d4"}}
HG04160	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG04160_1", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/methylation.PacBio.hap1.methylc.gz", "name": "hap1 PacBio methylation", "metadata": {"genome": "HG04160_1"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG04160	chromatin_accessibility	220000000	{"description": "PacBio FiberSeq"}	{"coordinate": "HG04160_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/fiberseq.PacBio.hap1.modbed.gz", "name": "hap1 PacBio FiberSeq", "metadata": {"genome": "HG04160_1"}, "options": {"color": "#d97706"}}
HG04160	assembly	1800000000	{"description": "hg38 vs HG04160 hap2"}	{"coordinate": "hg38", "querygenome": "HG04160_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/hap2_vs_hg38.gz", "name": "hg38 vs HG04160 hap2"}
HG04160	assembly	1800000000	{"description": "chm13 vs HG04160 hap2"}	{"coordinate": "chm13", "querygenome": "HG04160_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/hap2_vs_chm13.gz", "name": "chm13 vs HG04160 hap2"}
HG04160	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG04160_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG04160_2"}}
HG04160	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG04160_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG04160.bed.gz", "name": "hap2 CpG islands", "metadata": {"genome": "HG04160_2"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG04160	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG04160_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04160_PacBio.bed.gz", "name": "hap2 HMM Flagger (PacBio)", "metadata": {"genome": "HG04160_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04160	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG04160_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04160_ONT.bed.gz", "name": "hap2 HMM Flagger (ONT)", "metadata": {"genome": "HG04160_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04160	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG04160_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG04160_2"}, "options": {"color": "#06b6d4"}}
HG04160	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG04160_2", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/methylation.PacBio.hap2.methylc.gz", "name": "hap2 PacBio methylation", "metadata": {"genome": "HG04160_2"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG04160	chromatin_accessibility	220000000	{"description": "PacBio FiberSeq"}	{"coordinate": "HG04160_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04160/fiberseq.PacBio.hap2.modbed.gz", "name": "hap2 PacBio FiberSeq", "metadata": {"genome": "HG04160_2"}, "options": {"color": "#d97706"}}
HG04184	chromatin_conformation	3800000000	{"description": "Omni-C"}	{"coordinate": "chm13", "type": "hic", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/chm13.hic", "name": "HG04184 Omni-c", "options": {"displayMode": "heatmap", "normalization": "KR", "binSize": "10000"}}
HG04184	assembly	1800000000	{"description": "hg38 vs HG04184 hap1"}	{"coordinate": "hg38", "querygenome": "HG04184_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/hap1_vs_hg38.gz", "name": "hg38 vs HG04184 hap1"}
HG04184	assembly	1800000000	{"description": "chm13 vs HG04184 hap1"}	{"coordinate": "chm13", "querygenome": "HG04184_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/hap1_vs_chm13.gz", "name": "chm13 vs HG04184 hap1"}
HG04184	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG04184_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG04184_1"}}
HG04184	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG04184_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG04184.bed.gz", "name": "hap1 CpG islands", "metadata": {"genome": "HG04184_1"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG04184	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG04184_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04184_PacBio.bed.gz", "name": "hap1 HMM Flagger (PacBio)", "metadata": {"genome": "HG04184_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04184	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG04184_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04184_ONT.bed.gz", "name": "hap1 HMM Flagger (ONT)", "metadata": {"genome": "HG04184_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04184	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG04184_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/methylation.ONT.hap1.modbed.gz", "name": "hap1 ONT methylation", "metadata": {"genome": "HG04184_1"}, "options": {"color": "#06b6d4"}}
HG04184	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG04184_1", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/methylation.PacBio.hap1.methylc.gz", "name": "hap1 PacBio methylation", "metadata": {"genome": "HG04184_1"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG04184	assembly	1800000000	{"description": "hg38 vs HG04184 hap2"}	{"coordinate": "hg38", "querygenome": "HG04184_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/hap2_vs_hg38.gz", "name": "hg38 vs HG04184 hap2"}
HG04184	assembly	1800000000	{"description": "chm13 vs HG04184 hap2"}	{"coordinate": "chm13", "querygenome": "HG04184_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/hap2_vs_chm13.gz", "name": "chm13 vs HG04184 hap2"}
HG04184	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG04184_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG04184_2"}}
HG04184	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG04184_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG04184.bed.gz", "name": "hap2 CpG islands", "metadata": {"genome": "HG04184_2"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG04184	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG04184_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04184_PacBio.bed.gz", "name": "hap2 HMM Flagger (PacBio)", "metadata": {"genome": "HG04184_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04184	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG04184_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04184_ONT.bed.gz", "name": "hap2 HMM Flagger (ONT)", "metadata": {"genome": "HG04184_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04184	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG04184_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG04184_2"}, "options": {"color": "#06b6d4"}}
HG04184	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG04184_2", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04184/methylation.PacBio.hap2.methylc.gz", "name": "hap2 PacBio methylation", "metadata": {"genome": "HG04184_2"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG04187	chromatin_conformation	3800000000	{"description": "Omni-C"}	{"coordinate": "chm13", "type": "hic", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/chm13.hic", "name": "HG04187 Omni-c", "options": {"displayMode": "heatmap", "normalization": "KR", "binSize": "10000"}}
HG04187	assembly	1800000000	{"description": "hg38 vs HG04187 hap1"}	{"coordinate": "hg38", "querygenome": "HG04187_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/hap1_vs_hg38.gz", "name": "hg38 vs HG04187 hap1"}
HG04187	assembly	1800000000	{"description": "chm13 vs HG04187 hap1"}	{"coordinate": "chm13", "querygenome": "HG04187_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/hap1_vs_chm13.gz", "name": "chm13 vs HG04187 hap1"}
HG04187	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG04187_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG04187_1"}}
HG04187	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG04187_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG04187.bed.gz", "name": "hap1 CpG islands", "metadata": {"genome": "HG04187_1"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG04187	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG04187_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04187_PacBio.bed.gz", "name": "hap1 HMM Flagger (PacBio)", "metadata": {"genome": "HG04187_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04187	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG04187_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG04187_ONT.bed.gz", "name": "hap1 HMM Flagger (ONT)", "metadata": {"genome": "HG04187_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG04187	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG04187_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/methylation.ONT.hap1.modbed.gz", "name": "hap1 ONT methylation", "metadata": {"genome": "HG04187_1"}, "options": {"color": "#06b6d4"}}
HG04187	chromatin_accessibility	220000000	{"description": "PacBio FiberSeq"}	{"coordinate": "HG04187_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/fiberseq.PacBio.hap1.modbed.gz", "name": "hap1 PacBio FiberSeq", "metadata": {"genome": "HG04187_1"}, "options": {"color": "#d97706"}}
HG04187	assembly	1800000000	{"description": "hg38 vs HG04187 hap2"}	{"coordinate": "hg38", "querygenome": "HG04187_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/hap2_vs_hg38.gz", "name": "hg38 vs HG04187 hap2"}
HG04187	assembly	1800000000	{"description": "chm13 vs HG04187 hap2"}	{"coordinate": "chm13", "querygenome": "HG04187_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/hap2_vs_chm13.gz", "name": "chm13 vs HG04187 hap2"}
HG04187	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG04187_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG04187/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG04187_2"}}
